context	split	fold	model	parameter	chosen_value	inner_component_scores_json	train_observations	test_observations	inner_grouping
S2	union_component_leave_one_out	component-12	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5208464353728834},{""alpha"":0.1,""inner_rmse"":1.5208213823286227},{""alpha"":1.0,""inner_rmse"":1.5206136133447177},{""alpha"":10.0,""inner_rmse"":1.5196717053206452},{""alpha"":100.0,""inner_rmse"":1.511620794228437},{""alpha"":1000.0,""inner_rmse"":1.4644580561456015}]"	256	4	frozen_union_component
S2	union_component_leave_one_out	component-13	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.351368418938718},{""alpha"":0.1,""inner_rmse"":2.2677237175969336},{""alpha"":1.0,""inner_rmse"":2.060199733023334},{""alpha"":10.0,""inner_rmse"":1.645396933058425},{""alpha"":100.0,""inner_rmse"":1.3715058516629015},{""alpha"":1000.0,""inner_rmse"":1.3461496115597118}]"	252	8	frozen_union_component
S2	union_component_leave_one_out	component-13	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.6467287194329292},{""alpha"":0.1,""inner_rmse"":1.646395799357309},{""alpha"":1.0,""inner_rmse"":1.6462502161608266},{""alpha"":10.0,""inner_rmse"":1.646610751391134},{""alpha"":100.0,""inner_rmse"":1.6330307413414633},{""alpha"":1000.0,""inner_rmse"":1.5532032727189853}]"	252	8	frozen_union_component
S2	union_component_leave_one_out	component-13	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5939156550041467},{""alpha"":0.1,""inner_rmse"":1.5939359695870938},{""alpha"":1.0,""inner_rmse"":1.5941051693866086},{""alpha"":10.0,""inner_rmse"":1.5941618968085993},{""alpha"":100.0,""inner_rmse"":1.5831827815752444},{""alpha"":1000.0,""inner_rmse"":1.5205562095024443}]"	252	8	frozen_union_component
S2	union_component_leave_one_out	component-13	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5937833172324434},{""alpha"":0.1,""inner_rmse"":1.593796369859964},{""alpha"":1.0,""inner_rmse"":1.593904491594356},{""alpha"":10.0,""inner_rmse"":1.593719382636101},{""alpha"":100.0,""inner_rmse"":1.5823842160931283},{""alpha"":1000.0,""inner_rmse"":1.519848132354787}]"	252	8	frozen_union_component
S2	union_component_leave_one_out	component-14	pocket_ridge_S2	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":2.5480286752988714},{""alpha"":0.1,""inner_rmse"":2.4879685972805428},{""alpha"":1.0,""inner_rmse"":2.2943374329127173},{""alpha"":10.0,""inner_rmse"":1.759766893619648},{""alpha"":100.0,""inner_rmse"":1.3225320082259595},{""alpha"":1000.0,""inner_rmse"":1.3791386764977056}]"	68	192	frozen_union_component
S2	union_component_leave_one_out	component-14	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4828783388590598},{""alpha"":0.1,""inner_rmse"":1.4881516910141481},{""alpha"":1.0,""inner_rmse"":1.4988893046045788},{""alpha"":10.0,""inner_rmse"":1.4973066238225021},{""alpha"":100.0,""inner_rmse"":1.4760921153096744},{""alpha"":1000.0,""inner_rmse"":1.4487664260237532}]"	68	192	frozen_union_component
S2	union_component_leave_one_out	component-14	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4636014769134882},{""alpha"":0.1,""inner_rmse"":1.463594797980923},{""alpha"":1.0,""inner_rmse"":1.4634730792750879},{""alpha"":10.0,""inner_rmse"":1.460247377076082},{""alpha"":100.0,""inner_rmse"":1.44064710600056},{""alpha"":1000.0,""inner_rmse"":1.4222050272068496}]"	68	192	frozen_union_component
S2	union_component_leave_one_out	component-14	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4594659974949402},{""alpha"":0.1,""inner_rmse"":1.4594563911720562},{""alpha"":1.0,""inner_rmse"":1.4593174939829292},{""alpha"":10.0,""inner_rmse"":1.4563595547772739},{""alpha"":100.0,""inner_rmse"":1.4385568918393312},{""alpha"":1000.0,""inner_rmse"":1.4215784659105228}]"	68	192	frozen_union_component
S2	union_component_leave_one_out	component-15	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":3.305863132409856},{""alpha"":0.1,""inner_rmse"":3.0884846539912614},{""alpha"":1.0,""inner_rmse"":2.4145541785788733},{""alpha"":10.0,""inner_rmse"":1.6897412981016295},{""alpha"":100.0,""inner_rmse"":1.3859938215733976},{""alpha"":1000.0,""inner_rmse"":1.3525166148277075}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-15	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.563308604056643},{""alpha"":0.1,""inner_rmse"":1.5621643528619973},{""alpha"":1.0,""inner_rmse"":1.5603168046213662},{""alpha"":10.0,""inner_rmse"":1.5606843371130854},{""alpha"":100.0,""inner_rmse"":1.5546209145736412},{""alpha"":1000.0,""inner_rmse"":1.4935060976088304}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-15	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5075464080978696},{""alpha"":0.1,""inner_rmse"":1.5074885801251012},{""alpha"":1.0,""inner_rmse"":1.5070405081956748},{""alpha"":10.0,""inner_rmse"":1.505761926928253},{""alpha"":100.0,""inner_rmse"":1.4988480206060366},{""alpha"":1000.0,""inner_rmse"":1.4545005897637096}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-15	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.504656591201798},{""alpha"":0.1,""inner_rmse"":1.5045950713466953},{""alpha"":1.0,""inner_rmse"":1.5041130254108728},{""alpha"":10.0,""inner_rmse"":1.5026473645570988},{""alpha"":100.0,""inner_rmse"":1.4955659866855822},{""alpha"":1000.0,""inner_rmse"":1.4523977125063492}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-16	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.9283429215328773},{""alpha"":0.1,""inner_rmse"":2.748237878986522},{""alpha"":1.0,""inner_rmse"":2.362441745858755},{""alpha"":10.0,""inner_rmse"":1.7769181620520849},{""alpha"":100.0,""inner_rmse"":1.3737763601055244},{""alpha"":1000.0,""inner_rmse"":1.35347085627734}]"	251	9	frozen_union_component
S2	union_component_leave_one_out	component-16	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.554328671587281},{""alpha"":0.1,""inner_rmse"":1.553281310639206},{""alpha"":1.0,""inner_rmse"":1.5522761764814161},{""alpha"":10.0,""inner_rmse"":1.5548745341814076},{""alpha"":100.0,""inner_rmse"":1.5525329350145498},{""alpha"":1000.0,""inner_rmse"":1.4989894697623563}]"	251	9	frozen_union_component
S2	union_component_leave_one_out	component-16	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.49063482583008},{""alpha"":0.1,""inner_rmse"":1.4906663738970836},{""alpha"":1.0,""inner_rmse"":1.490949793748526},{""alpha"":10.0,""inner_rmse"":1.492204991795557},{""alpha"":100.0,""inner_rmse"":1.489265143338962},{""alpha"":1000.0,""inner_rmse"":1.4554806355587049}]"	251	9	frozen_union_component
S2	union_component_leave_one_out	component-16	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4871176424281027},{""alpha"":0.1,""inner_rmse"":1.4871394363221238},{""alpha"":1.0,""inner_rmse"":1.4873442961094976},{""alpha"":10.0,""inner_rmse"":1.4883455570086563},{""alpha"":100.0,""inner_rmse"":1.4853206501768148},{""alpha"":1000.0,""inner_rmse"":1.4532115640497816}]"	251	9	frozen_union_component
S2	union_component_leave_one_out	component-17	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.9703612536811317},{""alpha"":0.1,""inner_rmse"":2.804549605609336},{""alpha"":1.0,""inner_rmse"":2.3675278457390623},{""alpha"":10.0,""inner_rmse"":1.7240279007666113},{""alpha"":100.0,""inner_rmse"":1.371843948099108},{""alpha"":1000.0,""inner_rmse"":1.3452697150531827}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-17	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.552380758230344},{""alpha"":0.1,""inner_rmse"":1.5502685824018627},{""alpha"":1.0,""inner_rmse"":1.5469232615085429},{""alpha"":10.0,""inner_rmse"":1.5473082501816988},{""alpha"":100.0,""inner_rmse"":1.5417784124521279},{""alpha"":1000.0,""inner_rmse"":1.4847908924166806}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-17	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.500023555672914},{""alpha"":0.1,""inner_rmse"":1.4999922827885666},{""alpha"":1.0,""inner_rmse"":1.4997678409613457},{""alpha"":10.0,""inner_rmse"":1.4993450422513863},{""alpha"":100.0,""inner_rmse"":1.4928413828627707},{""alpha"":1000.0,""inner_rmse"":1.4490121998303394}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-17	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.497710699396519},{""alpha"":0.1,""inner_rmse"":1.4976749347144485},{""alpha"":1.0,""inner_rmse"":1.4974088150502152},{""alpha"":10.0,""inner_rmse"":1.4967659280519214},{""alpha"":100.0,""inner_rmse"":1.490075638218242},{""alpha"":1000.0,""inner_rmse"":1.4473170994365545}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-18	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.8836349368280985},{""alpha"":0.1,""inner_rmse"":2.685365905375882},{""alpha"":1.0,""inner_rmse"":2.298112902328931},{""alpha"":10.0,""inner_rmse"":1.6893155902254224},{""alpha"":100.0,""inner_rmse"":1.3664324525808083},{""alpha"":1000.0,""inner_rmse"":1.3501927114519265}]"	257	3	frozen_union_component
S2	union_component_leave_one_out	component-18	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5815524568483668},{""alpha"":0.1,""inner_rmse"":1.5808992359540381},{""alpha"":1.0,""inner_rmse"":1.5800342041417514},{""alpha"":10.0,""inner_rmse"":1.5819539275295273},{""alpha"":100.0,""inner_rmse"":1.579221178038778},{""alpha"":1000.0,""inner_rmse"":1.5181477630295317}]"	257	3	frozen_union_component
S2	union_component_leave_one_out	component-18	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.523665656721747},{""alpha"":0.1,""inner_rmse"":1.5236411883626393},{""alpha"":1.0,""inner_rmse"":1.5234855671892664},{""alpha"":10.0,""inner_rmse"":1.5235956008032374},{""alpha"":100.0,""inner_rmse"":1.519234159297523},{""alpha"":1000.0,""inner_rmse"":1.4746699672711574}]"	257	3	frozen_union_component
S2	union_component_leave_one_out	component-18	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.52311023843535},{""alpha"":0.1,""inner_rmse"":1.5230827247626015},{""alpha"":1.0,""inner_rmse"":1.5228987926891793},{""alpha"":10.0,""inner_rmse"":1.522842683243861},{""alpha"":100.0,""inner_rmse"":1.5180529523938178},{""alpha"":1000.0,""inner_rmse"":1.4733061485228032}]"	257	3	frozen_union_component
S2	union_component_leave_one_out	component-19	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":3.006336539907064},{""alpha"":0.1,""inner_rmse"":2.809933133417455},{""alpha"":1.0,""inner_rmse"":2.296932915137358},{""alpha"":10.0,""inner_rmse"":1.6766598933139358},{""alpha"":100.0,""inner_rmse"":1.3620186079272105},{""alpha"":1000.0,""inner_rmse"":1.3442612035511454}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-19	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.599641237990194},{""alpha"":0.1,""inner_rmse"":1.5990062773588702},{""alpha"":1.0,""inner_rmse"":1.598143368413512},{""alpha"":10.0,""inner_rmse"":1.599359503145189},{""alpha"":100.0,""inner_rmse"":1.5932593570996088},{""alpha"":1000.0,""inner_rmse"":1.5244064644149382}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-19	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.538526137279692},{""alpha"":0.1,""inner_rmse"":1.538497433989697},{""alpha"":1.0,""inner_rmse"":1.5382827898142244},{""alpha"":10.0,""inner_rmse"":1.537653828214995},{""alpha"":100.0,""inner_rmse"":1.530294533941277},{""alpha"":1000.0,""inner_rmse"":1.4796827333309241}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-19	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5357158211881918},{""alpha"":0.1,""inner_rmse"":1.535685848755641},{""alpha"":1.0,""inner_rmse"":1.5354578661986902},{""alpha"":10.0,""inner_rmse"":1.5347158103441179},{""alpha"":100.0,""inner_rmse"":1.527151444735813},{""alpha"":1000.0,""inner_rmse"":1.4775683029686277}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-20	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":3.077276849826158},{""alpha"":0.1,""inner_rmse"":2.859991561302641},{""alpha"":1.0,""inner_rmse"":2.3251784603582912},{""alpha"":10.0,""inner_rmse"":1.6781851033738804},{""alpha"":100.0,""inner_rmse"":1.3655493025488044},{""alpha"":1000.0,""inner_rmse"":1.3432885277074649}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-20	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5926023121629809},{""alpha"":0.1,""inner_rmse"":1.591872457960519},{""alpha"":1.0,""inner_rmse"":1.5907975345901195},{""alpha"":10.0,""inner_rmse"":1.5919415325630835},{""alpha"":100.0,""inner_rmse"":1.5864480809180976},{""alpha"":1000.0,""inner_rmse"":1.5206289759642064}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-20	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5313137280532692},{""alpha"":0.1,""inner_rmse"":1.5312826142265445},{""alpha"":1.0,""inner_rmse"":1.5310504835751453},{""alpha"":10.0,""inner_rmse"":1.5304116369548977},{""alpha"":100.0,""inner_rmse"":1.5235687085953307},{""alpha"":1000.0,""inner_rmse"":1.4757272130102976}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-20	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5283029871415748},{""alpha"":0.1,""inner_rmse"":1.5282685379002736},{""alpha"":1.0,""inner_rmse"":1.5280053332989079},{""alpha"":10.0,""inner_rmse"":1.5272029906747098},{""alpha"":100.0,""inner_rmse"":1.5202674058942243},{""alpha"":1000.0,""inner_rmse"":1.4733784284607219}]"	259	1	frozen_union_component
S2	union_component_leave_one_out	component-21	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.6925110804561596},{""alpha"":0.1,""inner_rmse"":2.590729387691429},{""alpha"":1.0,""inner_rmse"":2.3217924385864626},{""alpha"":10.0,""inner_rmse"":1.7091880681158502},{""alpha"":100.0,""inner_rmse"":1.3529268904540424},{""alpha"":1000.0,""inner_rmse"":1.3367935923484793}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-21	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.584140272893419},{""alpha"":0.1,""inner_rmse"":1.5838416812293492},{""alpha"":1.0,""inner_rmse"":1.5833962552230856},{""alpha"":10.0,""inner_rmse"":1.5843123127803618},{""alpha"":100.0,""inner_rmse"":1.5781879217852752},{""alpha"":1000.0,""inner_rmse"":1.5151070699756048}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-21	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5265372116066347},{""alpha"":0.1,""inner_rmse"":1.5264870193625353},{""alpha"":1.0,""inner_rmse"":1.5260948498825933},{""alpha"":10.0,""inner_rmse"":1.524750799509921},{""alpha"":100.0,""inner_rmse"":1.5162732598941522},{""alpha"":1000.0,""inner_rmse"":1.469405062191924}]"	258	2	frozen_union_component
S2	union_component_leave_one_out	component-21	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5243107749872558},{""alpha"":0.1,""inner_rmse"":1.5242527223300104},{""alpha"":1.0,""inner_rmse"":1.523789988254511},{""alpha"":10.0,""inner_rmse"":1.5221052298918682},{""alpha"":100.0,""inner_rmse"":1.5132531891244687},{""alpha"":1000.0,""inner_rmse"":1.4670609627235616}]"	258	2	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-01	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.982053225135265},{""alpha"":0.1,""inner_rmse"":2.8060948006773816},{""alpha"":1.0,""inner_rmse"":2.306439253324697},{""alpha"":10.0,""inner_rmse"":1.6943826117081353},{""alpha"":100.0,""inner_rmse"":1.3482213650992794},{""alpha"":1000.0,""inner_rmse"":1.3374765106823854}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.533128157761487},{""alpha"":0.1,""inner_rmse"":1.5330076813479192},{""alpha"":1.0,""inner_rmse"":1.5331882178992393},{""alpha"":10.0,""inner_rmse"":1.5358178703711312},{""alpha"":100.0,""inner_rmse"":1.5364562086483051},{""alpha"":1000.0,""inner_rmse"":1.4915851241233586}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4863783143772882},{""alpha"":0.1,""inner_rmse"":1.4864202559356003},{""alpha"":1.0,""inner_rmse"":1.4868012680578757},{""alpha"":10.0,""inner_rmse"":1.4887046397759545},{""alpha"":100.0,""inner_rmse"":1.48924118486494},{""alpha"":1000.0,""inner_rmse"":1.4575591937638117}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-01	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.4845031709309273},{""alpha"":0.1,""inner_rmse"":1.4845419381497316},{""alpha"":1.0,""inner_rmse"":1.4848958283946203},{""alpha"":10.0,""inner_rmse"":1.4866682009979753},{""alpha"":100.0,""inner_rmse"":1.4868798459982246},{""alpha"":1000.0,""inner_rmse"":1.4557343202726303}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-02	pocket_ridge_S2	ridge_alpha	100.0	"[{""alpha"":0.01,""inner_rmse"":3.151182953066203},{""alpha"":0.1,""inner_rmse"":2.8492277020447454},{""alpha"":1.0,""inner_rmse"":2.230978377671107},{""alpha"":10.0,""inner_rmse"":1.662768543083637},{""alpha"":100.0,""inner_rmse"":1.3688171528734359},{""alpha"":1000.0,""inner_rmse"":1.382459415502956}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-02	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.6207426239680978},{""alpha"":0.1,""inner_rmse"":1.6196786102776963},{""alpha"":1.0,""inner_rmse"":1.6179750836635405},{""alpha"":10.0,""inner_rmse"":1.6168356374112833},{""alpha"":100.0,""inner_rmse"":1.6040961130375577},{""alpha"":1000.0,""inner_rmse"":1.54520415094401}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-02	ecfp_esm2_pocket_additive_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5503492418346978},{""alpha"":0.1,""inner_rmse"":1.5503422250547254},{""alpha"":1.0,""inner_rmse"":1.5503058755083492},{""alpha"":10.0,""inner_rmse"":1.5493957843888881},{""alpha"":100.0,""inner_rmse"":1.5405664393220773},{""alpha"":1000.0,""inner_rmse"":1.5034704592830592}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-02	ecfp_esm2_pocket_tensor_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5460917264351868},{""alpha"":0.1,""inner_rmse"":1.5460880855986596},{""alpha"":1.0,""inner_rmse"":1.546077250882437},{""alpha"":10.0,""inner_rmse"":1.5452533684002432},{""alpha"":100.0,""inner_rmse"":1.5365117730136373},{""alpha"":1000.0,""inner_rmse"":1.5008801371340554}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-03	pocket_ridge_S2	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":2.5146727228537316},{""alpha"":0.1,""inner_rmse"":2.347564708545255},{""alpha"":1.0,""inner_rmse"":1.8833641834111465},{""alpha"":10.0,""inner_rmse"":1.5306898341676898},{""alpha"":100.0,""inner_rmse"":1.38188016813108},{""alpha"":1000.0,""inner_rmse"":1.376385769835267}]"	208	52	frozen_union_component
S2	stratified_random_pair_5fold_non_headline	random-03	ecfp_esm2_additive	ridge_alpha	1000.0	"[{""alpha"":0.01,""inner_rmse"":1.5568750754008354},{""alpha"":0.1,""inner_rmse"":1.556923422436568},{""alpha"":1.0,""inner_rmse"":1.5569389182978703},{""alpha"":10.0,""inner_rmse"":1.5593455883386695},{""alpha"":100.0,""inner_rmse"":1.5629033637647531},{""alpha"":1000.0,""inner_rmse"":1.5265875401094917}]"	208	52	frozen_union_component
